№,Код ЕПГУ,Согласие в ННГУ,Общий балл,Сумма баллов без ИД,Приоритет,Дисциплины,Статус
1,2,3,4
1. Целевой федеральный. Количество мест: 0
,,,,,,,,,,
2. Квота (особое право). Количество мест: 3
363,4256525,,244,234,4,78,83,73,10,заявление принято
364,4228032,,244,234,5,78,67,89,10,заявление принято
365,4390222,,244,234,1,76,83,75,10,заявление принято
366,4727768,,243,243,4,82,78,83,0,заявление принято
367,4894929,,243,243,5,80,88,75,0,заявление принято
368,3948319,,243,243,1,80,80,83,0,заявление принято
369,4644479,,243,240,1,82,75,83,3,заявление принято
370,4383975,,243,233,2,86,72,75,10,заявление принято
371,4727809,,243,233,2,80,67,86,10,заявление принято
372,4722673,,243,233,1,78,83,72,10,заявление принято
373,3857044,,243,233,5,76,74,83,10,заявление принято
374,4023779,,243,233,4,74,78,81,10,заявление принято
375,4559520,,243,233,5,72,78,83,10,заявление принято
376,4857903,,242,242,6,82,88,72,0,заявление принято
377,4394044,,242,242,5,82,85,75,0,заявление принято
378,3950435,,242,242,4,74,90,78,0,заявление принято
379,4920884,,242,240,2,84,95,61,2,заявление принято
380,4664729,,242,240,5,80,85,75,2,заявление принято
381,4248870,,242,237,3,82,88,67,5,заявление принято
382,4175243,,242,237,3,74,88,75,5,заявление принято
383,4380663,,242,232,5,88,75,69,10,заявление принято
384,4108340,,242,232,3,84,73,75,10,заявление принято
385,3762253,,242,232,4,84,73,75,10,заявление принято
386,4101271,,242,232,1,82,78,72,10,заявление принято
387,4430601,,242,232,1,80,88,64,10,заявление принято
388,3811163,,242,232,1,78,85,69,10,заявление принято
389,4598749,,242,232,6,76,83,73,10,заявление принято
390,3864457,,242,232,3,74,75,83,10,заявление принято
391,3839204,,241,241,4,86,83,72,0,заявление принято
392,3862109,,241,241,7,84,88,69,0,заявление принято
393,4201733,,241,241,4,82,90,69,0,заявление принято
394,4741825,,241,241,6,82,84,75,0,заявление принято
395,4075470,,241,241,4,78,85,78,0,заявление принято
396,4895945,,241,241,4,78,72,91,0,заявление принято
397,3677914,,241,241,1,76,68,97,0,заявление принято
398,4973796,,241,240,3,82,77,81,1,заявление принято
399,4136807,,241,239,7,86,72,81,2,заявление принято
400,4429980,,241,231,1,86,85,60,10,заявление принято
401,4601076,,241,231,1,84,72,75,10,заявление принято
402,4274917,,241,231,3,80,78,73,10,заявление принято
403,4725351,,241,231,5,78,78,75,10,заявление принято
404,4255374,,241,231,3,76,80,75,10,заявление принято
405,3996621,,241,231,3,76,64,91,10,заявление принято
