№,Код ЕПГУ,Согласие в ННГУ,Общий балл,Сумма баллов без ИД,Приоритет,Дисциплины,Статус
1,2,3,4
1. Министерство цифрового развития и связи Нижегородской области. Количество мест: 0
,,,,,,,,,,
2. Квота (особое право). Количество мест: 11
224,4840754,,268,268,5,94,88,86,0,заявление принято
225,4279165,,268,268,3,84,93,91,0,заявление принято
226,3615324,,268,258,1,94,78,86,10,заявление принято
227,4276394,,268,258,5,84,88,86,10,заявление принято
228,4346560,,268,258,1,84,85,89,10,заявление принято
229,3897673,,268,258,5,84,83,91,10,заявление принято
230,3591132,,268,258,5,84,80,94,10,заявление принято
231,3889567,,268,258,3,82,90,86,10,заявление принято
232,3843921,,268,258,2,80,100,78,10,заявление принято
233,4762831,,268,258,2,80,84,94,10,заявление принято
234,4401702,,267,267,4,88,93,86,0,заявление принято
235,4318331,,267,267,1,82,85,100,0,заявление принято
236,4274869,,267,265,4,78,96,91,2,заявление принято
237,4063891,,267,257,1,90,92,75,10,заявление принято
238,4224358,,267,257,2,88,88,81,10,заявление принято
239,4855085,,267,257,3,88,80,89,10,заявление принято
240,4337618,,267,257,1,80,88,89,10,заявление принято
241,3658511,,267,257,1,76,90,91,10,заявление принято
242,4161801,,266,266,2,82,90,94,0,заявление принято
243,4726250,,266,263,5,92,90,81,3,заявление принято
244,4123499,,266,260,4,90,95,75,6,заявление принято
245,4051996,,266,256,4,92,73,91,10,заявление принято
246,4829364,,266,256,1,90,80,86,10,заявление принято
247,4454106,,266,256,4,86,100,70,10,заявление принято
248,4769393,,266,256,3,84,83,89,10,заявление принято
249,3822510,,266,256,5,82,85,89,10,заявление принято
250,4715910,,266,256,4,82,85,89,10,заявление принято
251,4164464,,266,256,5,80,90,86,10,заявление принято
252,4263063,,266,256,4,76,83,97,10,заявление принято
253,4242597,,265,265,1,90,94,81,0,заявление принято
254,4036348,,265,265,2,86,88,91,0,заявление принято
255,4727612,,265,259,3,80,90,89,6,заявление принято
256,3937722,,265,255,4,86,88,81,10,заявление принято
257,4072632,,265,255,4,78,88,89,10,заявление принято
258,3834755,,265,255,6,76,93,86,10,заявление принято
259,4187087,,264,264,3,80,93,91,0,заявление принято
260,3770843,,264,263,1,80,92,91,1,заявление принято
261,3834160,,264,254,4,88,80,86,10,заявление принято
262,4704246,,264,254,8,82,78,94,10,заявление принято
263,3985338,,264,254,1,80,88,86,10,заявление принято
264,3841579,,264,254,4,80,83,91,10,заявление принято
265,4907102,,263,263,4,95,90,78,0,заявление принято
266,4727614,,263,256,2,88,85,83,7,заявление принято
267,3845351,,263,253,2,88,84,81,10,заявление принято
268,4696425,,263,253,5,84,88,81,10,заявление принято
269,4132304,,263,253,4,84,83,86,10,заявление принято
270,4106085,,263,253,6,84,83,86,10,заявление принято
